date;tavg;tmin;tmax;prcp;snow;wdir;wspd;wpgt;pres;tsun
2024-03-28 00:00:00;24.4;23;26;10;;;10.1;;1012.6;
2024-03-29 00:00:00;23.2;21;27;13.6;;;7.9;;1013.2;
2024-03-30 00:00:00;25.4;22;30;0;;;10.9;;1010.6;
2024-03-31 00:00:00;27.4;24;32;0;;;9.3;;1007.5;
2024-04-01 00:00:00;27.8;25;33;0;;;11.7;;1004;
2024-04-02 00:00:00;27.6;25;33;0;;;13.2;;1002.8;
2024-04-03 00:00:00;;26;32;0;;;12.2;;1004.2;
2024-04-04 00:00:00;27.7;26;31;0;;;14.2;;1005.1;
2024-04-05 00:00:00;26.8;25;28;3.9;;;17;;1007.2;
2024-04-06 00:00:00;25.7;24;28;0.2;;;14.7;;1008.6;
2024-04-07 00:00:00;24.1;23;25;2;;;11.5;;1007.7;
2024-04-08 00:00:00;22.7;21;24;2.6;;;11.7;;1011.9;
2024-04-09 00:00:00;;21;25;0.2;;;6.8;;1014.5;
2024-04-10 00:00:00;23.1;22;24;0.1;;;7.5;;1014.4;
2024-04-11 00:00:00;25.4;23;29;0;;;10;;1013.2;
2024-04-12 00:00:00;27.1;24;31;0;;;12.3;;1011.4;
2024-04-13 00:00:00;27.6;26;31;0;;;16.9;;1008.5;
2024-04-14 00:00:00;27.3;26;30;0;;;14;;1008.6;
2024-04-15 00:00:00;27;26;29;0;;;13.5;;1009.7;
2024-04-16 00:00:00;28.3;25;33;0.5;;;17;;1007.8;
2024-04-17 00:00:00;27.1;25;30;0.3;;;13.7;;1006.5;
2024-04-18 00:00:00;27.2;24;32;12.5;;;12.8;;1004.7;
2024-04-19 00:00:00;28.2;26;31;0;;;15.1;;1001.9;
2024-04-20 00:00:00;28.8;24;34;0.3;;;13.3;;1002.2;
2024-04-21 00:00:00;27.2;24;32;0;;;11.8;;1004.2;
2024-04-22 00:00:00;26.5;24;29;3;;;10.5;;1005.8;
2024-04-23 00:00:00;28;26;31;3.6;;;10.9;;1006.1;
2024-04-24 00:00:00;25.5;23;28;4;;;9;;1006.8;
2024-04-25 00:00:00;28.9;25;34;0;;;11;;1004;
2024-04-26 00:00:00;30.9;27;36;0;;;10.1;;1000.9;
2024-04-27 00:00:00;31.9;27;40;0;;;10;;999.5;
2024-04-28 00:00:00;30.3;27;35;0;;;14.4;;1002;
2024-04-29 00:00:00;30.2;28;34;0;;;13.8;;1001.7;
2024-04-30 00:00:00;31;27;36;0;;;11.6;;999.1;
2024-05-01 00:00:00;25.8;24;28;0.1;;;12.4;;1004.9;
2024-05-02 00:00:00;24;22;26;1.7;;;11.1;;1008.1;
2024-05-03 00:00:00;25;23;27;55.9;;;12.4;;1007.8;
2024-05-04 00:00:00;28;25;33;0.5;;;12.7;;1004.5;
2024-05-05 00:00:00;26.3;24;28;2.1;;;11.6;;1008.3;
2024-05-06 00:00:00;25.8;23;28;18.3;;;7.4;;1011;
2024-05-07 00:00:00;27.1;25;30;26;;;8.4;;1012.6;
2024-05-08 00:00:00;27.1;26;30;15;;;10.5;;1011.7;
2024-05-09 00:00:00;26;23;31;24.3;;;11;;1012.6;
2024-05-10 00:00:00;27.8;24;32;4.3;;;11.9;;1011.4;
2024-05-11 00:00:00;29.1;26;33;6.5;;;14;;1010.7;
2024-05-12 00:00:00;28.4;25;34;26.3;;;11.5;;1010.2;
2024-05-13 00:00:00;26.6;23;30;14.4;;;9.9;;1011.9;
2024-05-14 00:00:00;28;24;32;0.1;;;8;;1011.1;
2024-05-15 00:00:00;27.4;24;31;25.9;;;11;;1012.2;
2024-05-16 00:00:00;27.3;25;31;5.7;;;10.3;;1012.8;
2024-05-17 00:00:00;27.8;25;31;1.6;;;10.6;;1009.9;
2024-05-18 00:00:00;29;27;32;4.7;;;14.8;;1004.7;
