date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-01-08 00:00:00,6.8,2.9,11.3,0,,261,7.7,,1008.1,
2025-01-09 00:00:00,6.8,3.5,12,0,,240,11.2,,1007.6,
2025-01-10 00:00:00,4.6,1.2,8.8,0,,292,12.3,,1013.8,
2025-01-11 00:00:00,5.2,0.8,10.6,0,,306,7.5,,1021,
2025-01-12 00:00:00,5.2,2.9,7.9,0,,334,6.1,,1019.2,
2025-01-13 00:00:00,6.9,1.4,12.9,0,,320,11.4,,1016.5,
2025-01-14 00:00:00,6.4,1.6,12.4,0,,296,5.4,,1018.6,
2025-01-15 00:00:00,7.7,3,14.7,0,,289,10.7,,1012,
2025-01-16 00:00:00,4.6,3.1,7.6,0,,338,8.6,,1017.2,
2025-01-17 00:00:00,4.9,1.1,9.3,0,,320,13.2,,1017.4,
2025-01-18 00:00:00,4.6,1.6,8.8,0,,32,7.7,,1023.6,
2025-01-19 00:00:00,5.8,1.8,8.5,0.9,,335,7.3,,1020.8,
2025-01-20 00:00:00,9.1,5.2,13.4,1.4,,17,5.8,,1012.3,
2025-01-21 00:00:00,9.4,7.5,13.3,0.5,,1,7.6,,1015.3,
2025-01-22 00:00:00,8.3,4.6,12.7,0,,3,7.3,,1020,
2025-01-23 00:00:00,8.6,4.8,13.9,0,,300,6.4,,1021.8,
2025-01-24 00:00:00,9.2,4.7,13.8,4.7,,10,8.1,,1021.3,
2025-01-25 00:00:00,6.9,5.4,8.9,0.8,,6,8.2,,1020.7,
2025-01-26 00:00:00,7,3.6,11.7,0,,341,11.7,,1017.8,
2025-01-27 00:00:00,6.3,2.7,9.5,0,,86,7,,1014.7,
2025-01-28 00:00:00,8.4,4.8,12.8,0.4,,347,7.3,,1007.5,
2025-01-29 00:00:00,7.1,3.3,11.9,0,,240,10.4,,1009.6,
2025-01-30 00:00:00,6.4,1.9,11,0,,308,6.6,,1013.2,
2025-01-31 00:00:00,7.1,2.9,12.1,0,,329,8.8,,1019.5,
2025-02-01 00:00:00,7.4,3.3,11.3,0,,27,6.7,,1021.2,
2025-02-02 00:00:00,4.8,3.2,8.8,6.9,,338,7.8,,1016.8,
2025-02-03 00:00:00,6.1,4.2,9,0,,326,6.1,,1008.3,
2025-02-04 00:00:00,6.1,3.1,10.1,1.8,,302,9.3,,999.4,
2025-02-05 00:00:00,4.1,0.6,7.9,0.3,,267,11.9,,1001.4,
2025-02-06 00:00:00,4,-0.3,8.7,0,,223,9.6,,1008.3,
2025-02-07 00:00:00,4.8,0,10.2,0,,257,9.7,,1006.9,
2025-02-08 00:00:00,4.6,0.6,9.1,0,,304,16.5,,1006.7,
2025-02-09 00:00:00,5.1,1.2,11.1,0,,321,11,,1014.8,
2025-02-10 00:00:00,5.4,-0.1,11.1,0,,312,7.6,,1016.3,
2025-02-11 00:00:00,5.2,0.7,9.7,0,,318,12.9,,1020.1,
2025-02-12 00:00:00,6.3,1.3,11.4,0,,261,9,,1017.3,
2025-02-13 00:00:00,7.8,3.6,12.6,2.5,,305,16.5,,1004.6,
2025-02-14 00:00:00,7.5,2.5,12.4,0,,301,9.3,,1014.5,
2025-02-15 00:00:00,9.4,5.5,13.2,0,,327,10.3,,1018.2,
2025-02-16 00:00:00,11.3,7.6,16.2,0,,30,7.1,,1011.1,
2025-02-17 00:00:00,9.6,4.4,14.3,0,,332,11.7,,1004.8,
2025-02-18 00:00:00,5,2.4,8.5,0,,321,15.1,,1010.4,
2025-02-19 00:00:00,4,0.6,8.1,0,,328,14,,1013.5,
2025-02-20 00:00:00,4.5,-0.9,9.7,0,,311,9.5,,1018.9,
2025-02-21 00:00:00,5.3,1.1,10,0,,319,10.4,,1020.6,
2025-02-22 00:00:00,4.5,1.7,8.3,0,,323,10.6,,1019.9,
2025-02-23 00:00:00,5.1,0.5,10.2,0,,310,10.3,,1020.7,
2025-02-24 00:00:00,4.8,0.3,9.6,0,,340,12.5,,1018.1,
2025-02-25 00:00:00,6.9,1.4,11.8,0,,267,11.1,,1023.2,
2025-02-26 00:00:00,10.5,4.7,16.9,0,,282,9.4,,1015.4,
2025-02-27 00:00:00,10.2,4.8,15.3,0,,261,10.5,,1019.6,
2025-02-28 00:00:00,10.9,6.3,16.1,0,,355,6.5,,1019.6,
2025-03-01 00:00:00,13.2,7.3,19.2,0,,121,10.1,,1019.3,
2025-03-02 00:00:00,14.5,8.2,20.5,0,,354,6.8,,1014.2,
2025-03-03 00:00:00,6.5,1.9,13.9,26.4,,38,13.2,,1016.7,
2025-03-04 00:00:00,2.4,0.5,4.8,7.1,,5,8.4,,1026.5,
2025-03-05 00:00:00,5,0.9,8.3,15.7,,329,11.4,,1016.2,
2025-03-06 00:00:00,9.1,7,11.4,0.7,,331,12.7,,1011.1,
2025-03-07 00:00:00,7.1,3.5,11,0.1,,327,16.6,,1019.8,
2025-03-08 00:00:00,3.3,0.5,5.8,4.7,,15,7.2,,1027.8,
2025-03-09 00:00:00,6.8,1.6,12.7,0,,0,8.8,,1026,
2025-03-10 00:00:00,9,3.3,14,0,,53,9.9,,1029.5,
2025-03-11 00:00:00,10.3,6.8,13.4,1.4,,213,7.6,,1024.9,
2025-03-12 00:00:00,11.5,8.9,14.5,15.8,,320,6.1,,1018.1,
2025-03-13 00:00:00,14.6,9.7,19.4,1.3,,328,7.3,,1012.8,
2025-03-14 00:00:00,12.9,8.8,18.2,0,,304,11.6,,1020.9,
2025-03-15 00:00:00,9,7.1,11,,,15,7.9,,1025.3,
2025-03-16 00:00:00,6.3,4.9,7.7,,,330,10.8,,1008.8,
2025-03-17 00:00:00,10.1,6.8,15.5,,,324,10.4,,999.8,
2025-03-18 00:00:00,8.6,4.9,12.3,,,9,11.6,,1013,
2025-03-19 00:00:00,5.7,0.7,9.8,,,331,14.2,,1009.4,
2025-03-20 00:00:00,8.3,4.4,13.2,,,27,8.1,,1017.7,
2025-03-21 00:00:00,11.1,4.3,17.3,,,187,9.4,,1012.2,
2025-03-22 00:00:00,15.6,7,23.1,0,,196,8.5,,1006,
2025-03-23 00:00:00,17.5,12.4,25,0,,110,8.8,,1006.6,
2025-03-24 00:00:00,14.7,10.1,18.6,0,,73,8.3,,1010.4,
2025-03-25 00:00:00,17.6,10.6,24.1,0,,184,11.2,,1003.3,
2025-03-26 00:00:00,20.5,15.7,25.6,0,,246,13.5,,1003.1,
2025-03-27 00:00:00,17.7,12.6,21.5,0,,125,13.8,,1008.6,
2025-03-28 00:00:00,20.2,15.1,25,11.3,,173,15.2,,999.5,
2025-03-29 00:00:00,8,4.7,14.1,8.6,,39,10.9,,1015.4,
2025-03-30 00:00:00,9.3,5.3,14.5,0.7,,359,7.9,,1019.5,
2025-03-31 00:00:00,7.2,5.9,8.2,1.3,,39,10.2,,1026.9,
2025-04-01 00:00:00,5.1,4.2,5.7,36,,339,11,,1026.4,
2025-04-02 00:00:00,9.3,5.7,13.3,46.1,,355,12.1,,1016.1,
2025-04-03 00:00:00,8.6,6.3,9.6,7.6,,29,8.5,,1013.9,
2025-04-04 00:00:00,11.3,5.6,17.8,0,,320,9.1,,1014.7,
2025-04-05 00:00:00,11.8,6.4,16.3,0,,126,11.8,,1019.7,
2025-04-06 00:00:00,15,10.9,18.5,0.3,,187,14.1,,1015.5,
2025-04-07 00:00:00,14.4,11.9,19,0.7,,340,9.2,,1013.1,
2025-04-08 00:00:00,14.9,8.2,19.3,0,,204,10.4,,1011.8,
2025-04-09 00:00:00,16.6,11,23.8,0,,333,9.8,,1009.9,
2025-04-10 00:00:00,16.5,12.9,21.5,1.3,,167,12.2,,1011.1,
2025-04-11 00:00:00,15.3,13.5,18.5,5.3,,228,7.4,,1007.6,
2025-04-12 00:00:00,15.2,12.6,19.4,0,,52,9.5,,1013.5,
2025-04-13 00:00:00,13.1,12,14.2,4.9,,119,10,,1011,
2025-04-14 00:00:00,16.1,13.2,20,3.6,,181,12.9,,999.8,
2025-04-15 00:00:00,15.8,11.9,19.4,0.9,,208,19.1,,994.4,
2025-04-16 00:00:00,14.1,9.4,19.2,0,,250,11,,1005.1,
2025-04-17 00:00:00,16.4,11.2,21.1,0,,213,10.3,,1012.8,
2025-04-18 00:00:00,19,15.2,23,,,198,11.5,,1012.7,
2025-04-19 00:00:00,20.2,16.7,24.2,,,182,12.1,,1010.4,
2025-04-20 00:00:00,18.5,16.4,20.9,,,170,12.9,,1009.4,
2025-04-21 00:00:00,17.7,14.2,22.1,,,341,12.6,,1010.6,
2025-04-22 00:00:00,18.3,14.9,21.9,,,177,13.1,,1013.1,
2025-04-23 00:00:00,17.7,16.9,18.5,13.5,,139,12.1,,1004.8,
2025-04-24 00:00:00,18.7,16.7,21.6,0.2,,105,8.9,,1003.3,
2025-04-25 00:00:00,18.2,16.1,20.8,4.8,,110,7.7,,1006.7,
2025-04-26 00:00:00,15,12.3,16.5,2,,103,8.9,,1013.8,
2025-04-27 00:00:00,16.3,10.4,21.2,0,,203,11.1,,1014.3,
2025-04-28 00:00:00,17.4,13.7,22,12.2,,196,11.3,,1008.2,
2025-04-29 00:00:00,16.8,12.9,21.5,4.8,,309,9.4,,1002.5,
2025-04-30 00:00:00,16.7,12.3,21.8,0,,247,12.2,,1015.6,
2025-05-01 00:00:00,18,14.3,22.1,0,,173,11.9,,1021,
2025-05-02 00:00:00,16,14.1,17.3,37.1,,110,10.7,,1010.6,
2025-05-03 00:00:00,17.7,13.8,22.1,0,,211,11.6,,1005.8,
2025-05-04 00:00:00,18.1,14.8,23.6,0.6,,36,8.1,,1004.5,
2025-05-05 00:00:00,17.5,13.5,21.1,0,,168,10.9,,1012.4,
2025-05-06 00:00:00,15.5,13.2,17.4,19,,95,10.1,,1007.8,
2025-05-07 00:00:00,17.4,13.2,22,1.6,,318,11.9,,1005.6,
2025-05-08 00:00:00,17.3,14.6,20.8,0,,89,10,,1020.9,
2025-05-09 00:00:00,18.2,15.6,21.4,3.1,,151,11.3,,1022.4,
2025-05-10 00:00:00,18.9,15.8,21.4,7.1,,174,12.5,,1004,
2025-05-11 00:00:00,20.7,17.8,25.1,0.6,,242,8,,1001.6,
2025-05-12 00:00:00,16.7,15.6,18.1,8.7,,324,7.5,,1008.1,
2025-05-13 00:00:00,19.2,15.1,23.3,0,,146,8.9,,1016.7,
2025-05-14 00:00:00,20.1,16.8,23.9,0,,179,7.5,,1020.5,
2025-05-15 00:00:00,20.5,17.7,24,0,,177,9.7,,1020.5,
2025-05-16 00:00:00,21.2,18.8,24,0,,188,10,,1019.9,
2025-05-17 00:00:00,21.1,19.3,22.2,13.1,,178,16.4,,1011.4,
2025-05-18 00:00:00,23.6,21.5,26.2,0,,189,12.7,,1005.2,
2025-05-19 00:00:00,19.5,17.6,21.9,3.5,,74,8,,1010.3,
2025-05-20 00:00:00,22.5,17.4,27.3,0,,189,10,,1009.8,
2025-05-21 00:00:00,24.1,21.4,27.3,0,,174,11.7,,1009.7,
2025-05-22 00:00:00,23.1,19.5,26.9,19,,170,10.9,,1002.2,
2025-05-23 00:00:00,18.5,16.8,21.4,0,,56,10.7,,1012.4,
2025-05-24 00:00:00,17.6,15.8,20.5,2,,34,8.5,,1015.1,
2025-05-25 00:00:00,17.9,15.2,20.4,21,,309,7.1,,1004.8,
2025-05-26 00:00:00,18.7,17,21,0,,50,8.7,,1016.4,
2025-05-27 00:00:00,17.7,16.3,19.2,0,,51,8.2,,1022.4,
2025-05-28 00:00:00,19.1,16.6,23.1,0.7,,48,9,,1019.4,
2025-05-29 00:00:00,19.3,16.8,22.3,2.8,,101,8.5,,1017.7,
2025-05-30 00:00:00,15.5,14.5,17.4,25,,3,11.2,,1011.7,
2025-05-31 00:00:00,15.3,14.6,15.9,32.3,,343,11.4,,1001.5,
2025-06-01 00:00:00,17.6,14.9,21.1,0.3,,107,7.5,,1003.4,
