date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-14 00:00:00,26.6,23.5,28.9,0,,312,6.5,,1009,
2023-01-15 00:00:00,26.7,23.3,30.1,0.5,,329,7,,1007.9,
2023-01-16 00:00:00,26.2,24.8,28.1,3.9,,356,6.8,,1009.5,
2023-01-17 00:00:00,27.6,25,31,0,,356,6.2,,1011.6,
2023-01-18 00:00:00,26.9,25,29.2,0.6,,352,6.1,,1012.9,
2023-01-19 00:00:00,27.6,25,30,0,,8,7.1,,1012.9,
2023-01-20 00:00:00,26.9,25.4,28.8,0,,21,6.8,,1012.6,
2023-01-21 00:00:00,27.8,24.5,30.4,1,,28,6.5,,1012.1,
2023-01-22 00:00:00,27,25.1,29,0.1,,33,6.1,,1011.5,
2023-01-23 00:00:00,27.5,24.5,33,0.5,,12,6.6,,1010.4,
2023-01-24 00:00:00,27.6,25.5,29.9,0.4,,15,7.8,,1011,
2023-01-25 00:00:00,26.8,25.3,28.6,0,,22,8.2,,1011.5,
2023-01-26 00:00:00,26.1,24.1,28.2,0,,2,7.3,,1011.4,
2023-01-27 00:00:00,26.7,24,29.4,22.2,,347,7.7,,1010.6,
2023-01-28 00:00:00,25.8,24.7,27.3,0.5,,5,7.4,,1010.4,
2023-01-29 00:00:00,25.3,23.3,29.7,0.1,,0,6.6,,1011.8,
2023-01-30 00:00:00,25.8,24.1,27.5,0.2,,9,7.5,,1012.7,
2023-01-31 00:00:00,26.6,24.7,28.9,0,,50,6.6,,1012.3,
2023-02-01 00:00:00,27.3,24.6,30.1,0,,54,6.8,,1011.9,
2023-02-02 00:00:00,28,25.5,30.2,1.3,,47,6.3,,1012.4,
2023-02-03 00:00:00,28.2,26.2,30.5,1.1,,61,7,,1012,
2023-02-04 00:00:00,26.8,25,30.6,0,,70,6.9,,1011.7,
2023-02-05 00:00:00,27.3,25.2,29.7,0,,70,6.4,,1011.4,
2023-02-06 00:00:00,27.5,25.4,29.4,7,,96,6.6,,1011.1,
2023-02-07 00:00:00,27.6,24.8,30.5,0.6,,117,6.3,,1011.4,
2023-02-08 00:00:00,27.6,25.8,29.9,0.8,,81,6.5,,1012.1,
2023-02-09 00:00:00,27.8,25.1,30.8,0,,71,7.6,,1012.4,
2023-02-10 00:00:00,27.3,23.5,32.8,0,,37,7.6,,1012.2,
2023-02-11 00:00:00,27.9,25.6,30.6,0,,65,7.2,,1012.1,
2023-02-12 00:00:00,27.7,24.5,32.2,0.2,,78,7.6,,1012.1,
2023-02-13 00:00:00,28.4,24.5,31.1,0.4,,68,6.6,,1011.5,
2023-02-14 00:00:00,27.7,24.3,31,0.9,,2,7.2,,1010.9,
2023-02-15 00:00:00,27.3,25,30.1,0,,15,7.9,,1011.9,
2023-02-16 00:00:00,27.6,24.8,30,0.1,,26,8.5,,1013.7,
2023-02-17 00:00:00,26.9,24.4,29.5,0,,25,7.9,,1013.6,
2023-02-18 00:00:00,27.3,23.2,31.1,1.5,,1,8.4,,1011.8,
2023-02-19 00:00:00,26.1,25.1,27,14.7,,332,9.4,,1008.8,
2023-02-20 00:00:00,26,23.5,29.4,1,,287,8.2,,1007.3,
2023-02-21 00:00:00,25.9,22.7,28,13,,324,6.9,,1010.2,
2023-02-22 00:00:00,27,24.6,29.4,0,,345,7.2,,1011.1,
2023-02-23 00:00:00,27.8,25.2,30.5,0,,264,7.6,,1010,
2023-02-24 00:00:00,28.7,24,31.5,0,,265,7,,1010,
2023-02-25 00:00:00,29.6,25,32.2,2.4,,352,7.3,,1012.5,
2023-02-26 00:00:00,28,26.5,29.9,0,,15,9.7,,1014.7,
2023-02-27 00:00:00,27.2,26.1,29,0,,22,9.3,,1015.7,
2023-02-28 00:00:00,27.2,25.1,29.9,0,,25,7.6,,1015.6,
2023-03-01 00:00:00,27.4,25.1,29.5,1.5,,0,6.6,,1014.3,
2023-03-02 00:00:00,26.3,25.5,31,0,,35,6.9,,1015.2,
2023-03-03 00:00:00,26.6,24.2,28.8,0,,32,7.3,,1016,
2023-03-04 00:00:00,26.8,24.3,29.2,0,,5,7,,1016.5,
2023-03-05 00:00:00,26.7,24.5,29.1,0,,33,7.5,,1015.7,
2023-03-06 00:00:00,26.5,24,29.2,0,,24,7.8,,1015.3,
2023-03-07 00:00:00,26.6,23.9,29.3,0,,60,7.6,,1014.9,
2023-03-08 00:00:00,27.1,24.5,29.9,0.4,,98,7.5,,1014.6,
2023-03-09 00:00:00,26.8,23.5,31.5,0.2,,152,6.9,,1013.2,
2023-03-10 00:00:00,26.3,24,30.1,0,,91,6.9,,1012.4,
2023-03-11 00:00:00,26.9,24.2,29.8,0,,112,6.9,,1012.9,
2023-03-12 00:00:00,26.7,23.1,31,0,,121,6.9,,1012.5,
2023-03-13 00:00:00,26.7,25,29.1,3,,65,6.7,,1011.5,
2023-03-14 00:00:00,27.2,24.3,30,0,,115,6.9,,1011.1,
2023-03-15 00:00:00,28.1,23.7,31.6,0,,66,7.2,,1012.1,
2023-03-16 00:00:00,28.2,25.9,30.9,0.3,,50,7.4,,1013.1,
2023-03-17 00:00:00,28,25,31.5,1.4,,79,7.2,,1012.5,
2023-03-18 00:00:00,28.6,26.2,31.4,0,,127,8,,1011.7,
2023-03-19 00:00:00,28.3,25.9,31.1,0,,137,8.7,,1011.5,
2023-03-20 00:00:00,28.6,25.4,32.1,0,,144,9.3,,1010.4,
2023-03-21 00:00:00,28.4,24.5,32.5,0,,147,8.3,,1010.1,
2023-03-22 00:00:00,29.6,24,33.5,0,,161,9,,1009.7,
2023-03-23 00:00:00,29.6,25.8,34.5,0,,132,9.1,,1009.9,
2023-03-24 00:00:00,30.4,25.5,34.7,1.1,,125,8.3,,1010.7,
2023-03-25 00:00:00,30.7,27,35.2,0.1,,145,7.6,,1010.7,
2023-03-26 00:00:00,29.8,26.5,33.3,0,,140,7.8,,1009.9,
2023-03-27 00:00:00,29.9,26,34.2,0.6,,140,7.9,,1010.2,
2023-03-28 00:00:00,29.7,25.8,34.3,1.8,,136,7.9,,1011.1,
2023-03-29 00:00:00,29.4,25.7,33,0,,136,8.3,,1010.9,
2023-03-30 00:00:00,29.7,25.5,33.4,0.4,,177,7.9,,1009.8,
2023-03-31 00:00:00,29.2,26.8,32.7,1.5,,163,7.6,,1009.7,
2023-04-01 00:00:00,30.3,26,33.7,0.1,,164,7.4,,1009.7,
2023-04-02 00:00:00,30.1,26.5,33.3,4.5,,163,8,,1009.2,
2023-04-03 00:00:00,29.3,27.3,33.5,2.5,,129,7.3,,1009.2,
2023-04-04 00:00:00,28.2,24,31,2.5,,143,7.6,,1010,
2023-04-05 00:00:00,29.1,25,31.8,0,,156,8.2,,1010.5,
2023-04-06 00:00:00,28.9,25.6,32.8,0,,148,7.7,,1010.4,
2023-04-07 00:00:00,29.4,26,33,0,,181,7.8,,1010.8,
2023-04-08 00:00:00,29.8,26,33.5,1.1,,122,8.1,,1011.9,
2023-04-09 00:00:00,29.9,26.5,33.4,2.4,,80,7,,1011.6,
2023-04-10 00:00:00,29.2,26.9,32.2,0,,195,7.2,,1010.9,
2023-04-11 00:00:00,29.1,26,31.4,0,,182,8.1,,1009.7,
2023-04-12 00:00:00,27.6,27,29.5,0,,239,7.6,,1008.2,
2023-04-13 00:00:00,25.6,26.8,28.2,2.5,,203,8.1,,1007.8,
2023-04-14 00:00:00,27.8,22.8,32.1,59.4,,171,8.9,,1008.8,
2023-04-15 00:00:00,28.9,25.3,32.5,3.3,,202,8.5,,1008.6,
2023-04-16 00:00:00,29.3,26,32.4,0,,204,8.3,,1008.1,
2023-04-17 00:00:00,29.9,26.5,33,2.6,,166,8.3,,1010.6,
2023-04-18 00:00:00,31.1,26.5,35,1.5,,149,7.8,,1011.6,
2023-04-19 00:00:00,30.6,27,35.2,0.2,,176,8.4,,1008.9,
2023-04-20 00:00:00,30.9,27,35.4,0,,179,9.3,,1006.7,
2023-04-21 00:00:00,30.9,27.3,34.5,0.8,,187,8.1,,1007.6,
2023-04-22 00:00:00,31.1,28,35.3,1,,163,7.5,,1008.8,
2023-04-23 00:00:00,31.4,27.5,34.8,2.8,,126,7.5,,1009.8,
2023-04-24 00:00:00,30.6,28,33.8,2.4,,123,7.3,,1009.9,
2023-04-25 00:00:00,30.1,27,33,0.4,,131,7.5,,1009,
2023-04-26 00:00:00,30.6,27,33.8,0.4,,123,8.3,,1009,
2023-04-27 00:00:00,30.5,27.8,33.7,0.8,,110,8.3,,1010,
2023-04-28 00:00:00,30.7,27.9,33.8,0.6,,120,7.9,,1010.1,
2023-04-29 00:00:00,30.9,28.1,33.7,0.1,,127,7.8,,1008.8,
2023-04-30 00:00:00,30.4,28.4,35.3,0,,153,7.4,,1008.3,
2023-05-01 00:00:00,31.2,26,35.2,0.4,,94,8.3,,1009.1,
2023-05-02 00:00:00,31.2,28.4,34.5,0.7,,85,9.4,,1010.3,
2023-05-03 00:00:00,30.6,27,36.3,0.6,,58,8.8,,1010.6,
2023-05-04 00:00:00,30.4,27.5,34.7,1.5,,85,8.3,,1008.7,
2023-05-05 00:00:00,31.6,25.8,35.6,1.4,,124,8.6,,1006.6,
2023-05-06 00:00:00,31.7,27.5,35.8,1.1,,142,9.3,,1006,
2023-05-07 00:00:00,31.6,27.5,36.2,4.3,,161,9.6,,1006.3,
2023-05-08 00:00:00,29.6,28.7,37,2.3,,184,8.6,,1007.7,
2023-05-09 00:00:00,30.6,24,35,5.7,,158,7.2,,1008.6,
2023-05-10 00:00:00,29.1,24,33.6,10.8,,167,6.8,,1009.6,
2023-05-11 00:00:00,30.1,26.2,32.5,3.5,,148,6.5,,1010.7,
2023-05-12 00:00:00,30,27,34.2,1.5,,143,6.6,,1010.9,
2023-05-13 00:00:00,30.9,27,34.6,0.8,,164,6.7,,1010.8,
2023-05-14 00:00:00,30.7,27.5,33.1,3.5,,200,8.9,,1009.9,
2023-05-15 00:00:00,30.4,26.4,33,5.7,,218,10.7,,1009.7,
2023-05-16 00:00:00,29.9,26,32,15,,222,10.4,,1009.5,
2023-05-17 00:00:00,30.4,27.5,33.2,0.5,,222,10.1,,1010.1,
2023-05-18 00:00:00,30.4,26.5,33.5,0,,203,8.8,,1010,
2023-05-19 00:00:00,30.3,28.4,33,16.2,,189,7.6,,1009.7,
2023-05-20 00:00:00,29.1,26.2,31.2,5.3,,190,7.2,,1010.1,
2023-05-21 00:00:00,30.1,26.6,33.9,1.8,,200,7.3,,1011,
2023-05-22 00:00:00,30.3,26.5,33,4.1,,221,8.6,,1010.4,
2023-05-23 00:00:00,30.4,27,33.7,0,,220,8.7,,1009.7,
2023-05-24 00:00:00,29.4,28.1,33.5,8.4,,210,8.3,,1010,
2023-05-25 00:00:00,29.4,24.7,33.8,10,,220,7.4,,1010.7,
2023-05-26 00:00:00,29.2,25.2,32.9,15.8,,293,6.9,,1010.3,
2023-05-27 00:00:00,29.8,25.2,33.6,10,,291,7.8,,1007.9,
2023-05-28 00:00:00,30.7,25.5,33.3,12.4,,276,12.6,,1005.3,
2023-05-29 00:00:00,30.3,28.7,32.3,0.3,,251,16.9,,1003.7,
2023-05-30 00:00:00,31.1,24.9,34,0,,233,18.4,,1003.7,
2023-05-31 00:00:00,30.7,28.8,32.5,1.7,,229,19.2,,1003.8,
2023-06-01 00:00:00,29.8,28.6,31.5,1.2,,224,15.5,,1005.1,
2023-06-02 00:00:00,29.4,28.2,31.4,24.7,,219,12.3,,1007.6,
2023-06-03 00:00:00,29,27.6,31.1,11.3,,205,8.1,,1008.9,
2023-06-04 00:00:00,29.6,26.8,32.7,0,,147,6.6,,1008.5,
2023-06-05 00:00:00,29.1,26.5,34,0.5,,134,6.9,,1007.9,
2023-06-06 00:00:00,28.3,27.4,32.8,27.9,,170,6.9,,1008.5,
2023-06-07 00:00:00,29.1,23.5,34.2,65.5,,162,7.6,,1009.6,
2023-06-08 00:00:00,29.4,27,32.4,16,,231,8.7,,1008.8,
2023-06-09 00:00:00,29.3,25.1,32.1,35.8,,247,10.1,,1006.7,
2023-06-10 00:00:00,28.8,27.3,30.6,29.4,,216,11.7,,1005.6,
2023-06-11 00:00:00,26.6,27,30.3,53.6,,210,12.4,,1006.2,
2023-06-12 00:00:00,27.4,23.5,31.2,87.1,,206,11.7,,1007.5,
2023-06-13 00:00:00,29.9,24.9,32.5,1,,214,11.7,,1008.2,
2023-06-14 00:00:00,30.6,26.8,32.2,1,,216,11.3,,1009,
2023-06-15 00:00:00,28.6,24.9,32.9,47,,212,8.8,,1009,
2023-06-16 00:00:00,29.7,25.8,31.2,3.3,,118,6.5,,1009.4,
2023-06-17 00:00:00,31.4,25.5,36.3,0,,93,6.2,,1010.3,
2023-06-18 00:00:00,30.5,28.6,33,3.3,,110,6.6,,1010.5,
2023-06-19 00:00:00,29.9,28.1,33.9,3.6,,248,8.4,,1009.4,
2023-06-20 00:00:00,30.3,24.5,33,1.9,,207,7.8,,1009.1,
2023-06-21 00:00:00,30.6,26.5,34.4,6.9,,205,8.1,,1009.2,
2023-06-22 00:00:00,30.3,28,36.5,4.3,,214,7.6,,1009.3,
2023-06-23 00:00:00,28.9,25.5,33.3,0.6,,15,6.5,,1008.6,
2023-06-24 00:00:00,29.1,24.5,31.7,5.4,,54,6,,1008.1,
2023-06-25 00:00:00,29.6,25.7,32,13.5,,54,6.5,,1007.9,
2023-06-26 00:00:00,29.1,26,32.7,0,,32,5.9,,1007.9,
2023-06-27 00:00:00,28.9,26,32.6,0,,105,6.1,,1008.3,
2023-06-28 00:00:00,28.9,25.3,32.8,3,,157,7.2,,1009.5,
2023-06-29 00:00:00,29.1,25.8,32,8.4,,162,7.2,,1009.5,
2023-06-30 00:00:00,29.6,26.3,32,0,,182,7.6,,1009.3,
2023-07-01 00:00:00,30.4,26.5,36,13.8,,164,7.5,,1010,
2023-07-02 00:00:00,29.3,26.8,32.7,3,,103,5.9,,1011.1,
2023-07-03 00:00:00,31,26,35,0.5,,62,5.8,,1011.3,
2023-07-04 00:00:00,31.2,27.5,34,0,,34,6.1,,1010.3,
2023-07-05 00:00:00,31.9,28,37,0.3,,109,5.9,,1009.8,
2023-07-06 00:00:00,31.8,28,35.3,0.8,,139,6.5,,1009.8,
2023-07-07 00:00:00,30.8,29,33.2,1.5,,11,5.9,,1010.8,
2023-07-08 00:00:00,30.8,28.5,35,1.8,,359,6.5,,1010.9,
2023-07-09 00:00:00,30.3,27,34.5,0,,309,7.3,,1009.9,
2023-07-10 00:00:00,30.7,23.5,33.6,0.3,,20,6.9,,1008.6,
2023-07-11 00:00:00,30.7,27.3,34.5,6.2,,340,6.9,,1007.6,
2023-07-12 00:00:00,29,28,32.8,0.4,,311,7.6,,1006.7,
2023-07-13 00:00:00,26.2,26.4,28.3,33.2,,222,9.1,,1005,
2023-07-14 00:00:00,27.2,23.7,30,50,,199,13.1,,1003.9,
2023-07-15 00:00:00,27,26.2,28.4,29.7,,193,13.4,,1003.3,
2023-07-16 00:00:00,26.7,23.5,29.7,64.5,,195,11.3,,1003.9,
2023-07-17 00:00:00,28.4,26.3,30.6,10.9,,199,9.5,,1006.1,
2023-07-18 00:00:00,29.8,24.8,32.6,1.3,,175,7.5,,1008.4,
2023-07-19 00:00:00,29.2,26.6,32.3,0,,125,6.7,,1008,
2023-07-20 00:00:00,29,26,33,0,,17,6.5,,1007.2,
2023-07-21 00:00:00,29.4,26.5,34.8,5.1,,19,6.6,,1008.5,
2023-07-22 00:00:00,28.5,23.5,30.6,1.3,,284,7.7,,1010.2,
2023-07-23 00:00:00,28.8,25.4,32.3,19.3,,292,8.5,,1008.2,
2023-07-24 00:00:00,28.9,26,32,1,,276,12.3,,1004.5,
2023-07-25 00:00:00,29.7,26,32.4,13.5,,241,18.5,,1000.9,
2023-07-26 00:00:00,28.7,24.8,30,18.5,,224,22.9,,1002.7,
2023-07-27 00:00:00,28.1,27.3,29.3,20.4,,202,16.1,,1004.9,
2023-07-28 00:00:00,26.4,26.9,30,45,,203,12.7,,1006.4,
2023-07-29 00:00:00,27,23,30.4,66,,214,11.7,,1007.3,
2023-07-30 00:00:00,27.1,23,28.5,128.3,,219,10.1,,1008,
2023-07-31 00:00:00,26.9,24.6,30.4,28.4,,217,9.9,,1008.1,
2023-08-01 00:00:00,26.9,23.7,30,33.5,,215,11.7,,1007,
2023-08-02 00:00:00,27.1,25,28.5,33,,217,13.8,,1007.4,
2023-08-03 00:00:00,28.1,24.6,31,74.9,,218,14.8,,1009.1,
2023-08-04 00:00:00,29.4,25.6,31.5,4.1,,223,15.3,,1011.4,
2023-08-05 00:00:00,29.7,28.3,31.9,1.6,,226,17,,1010.9,
2023-08-06 00:00:00,29.8,27,31.2,0.2,,228,18.4,,1008.6,
2023-08-07 00:00:00,29.6,27,31.8,1.3,,231,17.3,,1007.4,
2023-08-08 00:00:00,30,26,31.8,2.5,,230,15.3,,1007.8,
2023-08-09 00:00:00,30.5,27.5,33.3,0,,231,13.5,,1008.9,
2023-08-10 00:00:00,30.5,28,33.9,2.8,,235,12.1,,1008.5,
2023-08-11 00:00:00,29.8,27.2,31.8,0,,230,11.8,,1008.1,
2023-08-12 00:00:00,30.3,26.5,32.8,2,,229,11,,1008.4,
2023-08-13 00:00:00,30.7,27.5,33.2,1.7,,226,11.1,,1008.3,
2023-08-14 00:00:00,30.2,27,33.8,20.1,,231,10.8,,1008.8,
2023-08-15 00:00:00,30.4,26,32.1,20.1,,224,10.3,,1009.5,
2023-08-16 00:00:00,30.1,28,33,0,,228,10,,1009.4,
2023-08-17 00:00:00,29.7,25.8,31.5,69.1,,231,10.9,,1008.4,
2023-08-18 00:00:00,29.6,26.5,32,1.5,,224,10.4,,1007.8,
2023-08-19 00:00:00,29.8,25.7,32.5,1.3,,202,8.9,,1008.5,
2023-08-20 00:00:00,30.2,26,32.7,0,,200,8.5,,1009.4,
2023-08-21 00:00:00,30.4,27.3,32.8,14.7,,239,8.1,,1009.5,
2023-08-22 00:00:00,28.2,27.5,32,20.9,,249,8.4,,1008.4,
2023-08-23 00:00:00,29.9,25.2,32,6,,231,9.3,,1008.2,
2023-08-24 00:00:00,29.3,26.4,31.1,0,,219,10.3,,1008.8,
2023-08-25 00:00:00,29.6,24.5,31.4,1,,232,10.8,,1008,
2023-08-26 00:00:00,28.5,27.8,30.3,0,,237,15.8,,1005.8,
2023-08-27 00:00:00,28.3,25.3,30.4,6.1,,240,18.7,,1003,
2023-08-28 00:00:00,30.1,25.5,32.7,1,,241,16,,1002.3,
2023-08-29 00:00:00,28.6,26.7,30.7,0,,229,15.4,,1003.5,
2023-08-30 00:00:00,27.6,27,28.3,18,,220,15.5,,1005,
2023-08-31 00:00:00,28,27,29.5,9.8,,217,14.4,,1006,
2023-09-01 00:00:00,27.7,24.5,29.6,9.9,,214,13.8,,1006,
2023-09-02 00:00:00,28.1,25.6,31,21.6,,219,14.9,,1004.9,
2023-09-03 00:00:00,27.4,24.8,30.3,17.5,,217,15,,1004.8,
2023-09-04 00:00:00,27.6,24.5,28.6,8.1,,216,13.2,,1005.9,
2023-09-05 00:00:00,28.3,27.1,30,11.8,,210,9.9,,1008.3,
2023-09-06 00:00:00,29.9,25.8,32.4,3,,206,9.2,,1010.1,
2023-09-07 00:00:00,29.9,26,32.4,0,,185,8.6,,1010.3,
2023-09-08 00:00:00,28.9,27.5,33.3,0,,201,8.9,,1010.6,
2023-09-09 00:00:00,30.4,25.5,33.4,13,,186,9,,1009.9,
2023-09-10 00:00:00,29.9,27,32,0,,262,9.3,,1009.6,
2023-09-11 00:00:00,29.8,27,33,27.7,,267,10,,1009.6,
2023-09-12 00:00:00,28.2,27.3,32.2,0,,261,9.5,,1009,
2023-09-13 00:00:00,28.6,25,31,14.7,,232,9.4,,1008.6,
2023-09-14 00:00:00,28.9,27.3,31.6,0,,168,9,,1008.9,
2023-09-15 00:00:00,29.3,26.3,30.7,14,,151,8.2,,1010.2,
2023-09-16 00:00:00,29.2,26.4,32.4,3.6,,135,7.3,,1011.1,
2023-09-17 00:00:00,28.8,27.5,33,17.3,,13,7.1,,1010.2,
2023-09-18 00:00:00,30.2,25.3,32.8,7.5,,13,7.1,,1009.6,
2023-09-19 00:00:00,31,26,33.7,12.6,,63,7.3,,1010,
2023-09-20 00:00:00,30.5,25.7,33.5,1.8,,109,7.5,,1009.5,
2023-09-21 00:00:00,29.7,27.8,33,0,,29,7,,1009,
2023-09-22 00:00:00,28.5,27.1,30,0,,245,8.3,,1008.2,
2023-09-23 00:00:00,27.4,24.2,28.3,48,,170,7.7,,1007.7,
2023-09-24 00:00:00,29.4,24.5,31.4,42.9,,142,7.2,,1007.9,
2023-09-25 00:00:00,28.7,27.1,30.4,0,,180,8.1,,1008.7,
2023-09-26 00:00:00,28.6,27.4,32.3,7.4,,294,8.1,,1008.8,
2023-09-27 00:00:00,28.8,22.5,31.9,48,,264,8.3,,1008.1,
2023-09-28 00:00:00,27.8,22.3,32.2,40.9,,149,7.8,,1008.9,
2023-09-29 00:00:00,29.4,24,32.9,69.1,,214,7.6,,1009.6,
2023-09-30 00:00:00,29.9,26.5,32.3,18.3,,261,9.2,,1008.2,
2023-10-01 00:00:00,29.3,26.3,31.8,5.1,,265,9.8,,1007.5,
2023-10-02 00:00:00,28.5,25,31,7.1,,237,11.6,,1008.9,
2023-10-03 00:00:00,28.8,26.4,30.1,10.4,,231,14.2,,1009.9,
2023-10-04 00:00:00,28.7,26.4,29.8,1.3,,229,14.1,,1010.1,
2023-10-05 00:00:00,27.1,27.5,31.5,0,,216,11.6,,1009.7,
2023-10-06 00:00:00,28.2,23.5,29.8,45.5,,200,9.7,,1010.2,
2023-10-07 00:00:00,29.1,26,31.7,0,,191,8.7,,1010.9,
2023-10-08 00:00:00,29.6,25.9,32.8,2.2,,172,7.2,,1011.2,
2023-10-09 00:00:00,28.9,26,33.2,3.7,,15,6.8,,1011.1,
2023-10-10 00:00:00,30.4,24.9,33.2,3.1,,24,7,,1010.6,
2023-10-11 00:00:00,29.2,25.5,33,1.5,,15,6.7,,1010.7,
2023-10-12 00:00:00,29.1,25.1,33.2,8.4,,26,6.2,,1011.3,
2023-10-13 00:00:00,28.8,26.3,33,0,,99,6.7,,1011.1,
2023-10-14 00:00:00,29.2,25.5,32.1,4.1,,155,7.4,,1010.5,
2023-10-15 00:00:00,30.2,26,32.8,2.8,,146,7.2,,1010.5,
2023-10-16 00:00:00,29.5,26.6,32.2,0,,150,7.5,,1011.7,
2023-10-17 00:00:00,29.9,26.2,33.7,1,,30,6.3,,1012.3,
2023-10-18 00:00:00,29.2,25,32.6,3.6,,32,7,,1012.5,
2023-10-19 00:00:00,26.9,26,27.5,0,,24,6.5,,1012,
2023-10-20 00:00:00,28.3,25.1,32.3,4.1,,337,6.7,,1011.9,
2023-10-21 00:00:00,27,25,28.5,14.5,,1,6.2,,1012.4,
2023-10-22 00:00:00,27.9,25.3,31.9,0.3,,20,6.7,,1012.6,
2023-10-23 00:00:00,27.4,24.8,29,17.8,,25,6.5,,1012.2,
2023-10-24 00:00:00,27.8,24.6,32,0.5,,24,6.2,,1011.7,
2023-10-25 00:00:00,29.2,24.7,32.2,17.5,,29,6.9,,1011.9,
2023-10-26 00:00:00,29.7,25.8,32.2,1,,18,6.8,,1011.8,
2023-10-27 00:00:00,28.8,26,32,0,,114,6.9,,1011.5,
2023-10-28 00:00:00,28.6,26,32.7,4.8,,18,6.5,,1011.1,
2023-10-29 00:00:00,30.3,25.5,33.4,0.5,,41,6.7,,1011.2,
2023-10-30 00:00:00,29.8,26.8,32.7,1.5,,24,7.7,,1011.3,
2023-10-31 00:00:00,30,26.1,32.8,0,,22,8.9,,1011.5,
2023-11-01 00:00:00,26.9,26.9,30.5,0,,12,7.9,,1011.4,
2023-11-02 00:00:00,28.4,24.9,31.4,2,,40,6.5,,1010.7,
2023-11-03 00:00:00,30,24.7,33,2.3,,45,6.8,,1009.8,
2023-11-04 00:00:00,30.2,26.5,32.3,0,,26,6.8,,1010.1,
2023-11-05 00:00:00,29.2,26.5,32.3,2.3,,22,6.3,,1011.3,
2023-11-06 00:00:00,30.6,26,33.7,26.9,,30,6.5,,1011.5,
2023-11-07 00:00:00,29.3,25.4,32.1,0,,34,7.3,,1011.6,
2023-11-08 00:00:00,28.8,25.8,30.8,0.8,,26,7.1,,1011.3,
2023-11-09 00:00:00,29.4,26.2,32.5,0.3,,49,7,,1011.7,
2023-11-10 00:00:00,30.2,25.7,33.4,0,,24,6.9,,1012.7,
2023-11-11 00:00:00,29.3,25.5,31.7,2.3,,18,7.1,,1012.8,
2023-11-12 00:00:00,29.5,26.6,33.5,0,,31,7.2,,1012.9,
2023-11-13 00:00:00,28.8,26,31.9,0,,22,7.7,,1013.3,
2023-11-14 00:00:00,29.7,26,33.8,0,,25,7.7,,1013.7,
2023-11-15 00:00:00,27.6,25.3,29.2,1.5,,27,8.1,,1013.6,
2023-11-16 00:00:00,29.7,25,33.2,0.3,,20,8.1,,1014.1,
2023-11-17 00:00:00,29.2,25.5,32.8,0,,19,9.6,,1013.4,
2023-11-18 00:00:00,28.8,25.3,32.2,0,,16,8.2,,1012.8,
2023-11-19 00:00:00,28.4,25,31.6,0,,13,8.8,,1012.3,
2023-11-20 00:00:00,29.2,24.5,32,0,,5,8.1,,1011.6,
2023-11-21 00:00:00,28.2,24.6,32.2,0.1,,10,7.2,,1011.1,
2023-11-22 00:00:00,28.8,25,31.4,0,,5,6.7,,1010.5,
2023-11-23 00:00:00,28.9,25.5,31.1,4,,0,6.5,,1010.2,
2023-11-24 00:00:00,28.7,26.2,31.2,0.8,,14,7,,1010.9,
2023-11-25 00:00:00,27.1,26.7,29.9,0,,25,8.3,,1011.6,
2023-11-26 00:00:00,26.8,23.7,30.2,0.2,,13,7.2,,1011.6,
2023-11-27 00:00:00,29.3,23.5,31.9,1.5,,357,7.2,,1010.8,
2023-11-28 00:00:00,29.2,26.3,32.2,0,,43,6.9,,1011.4,
2023-11-29 00:00:00,29.5,25.5,33.4,5.1,,36,7.2,,1012.2,
2023-11-30 00:00:00,30,26.3,33.7,0,,27,7.9,,1012.4,
2023-12-01 00:00:00,25.8,24,29.1,0.8,,24,8.2,,1012.1,
2023-12-02 00:00:00,28.8,26.9,31.3,0.4,,22,7.7,,1012.1,
2023-12-03 00:00:00,28.4,26.2,31,1.8,,18,7.6,,1012.7,
2023-12-04 00:00:00,28.7,26.4,31.1,0,,15,7.1,,1011.7,
2023-12-05 00:00:00,26.3,24.5,29.5,1.6,,30,6.9,,1010.8,
2023-12-06 00:00:00,27.1,23.5,30,8.7,,310,6.3,,1011.5,
2023-12-07 00:00:00,27.4,23.8,29.8,2.2,,6,7,,1011.2,
2023-12-08 00:00:00,29,26.7,31.5,0,,122,6.2,,1011.4,
2023-12-09 00:00:00,27.7,24.5,31.6,0.1,,55,6.8,,1011.6,
2023-12-10 00:00:00,29,26.8,31.5,0,,44,6.6,,1010.9,
2023-12-11 00:00:00,26.5,26.7,29.7,1.1,,25,6.9,,1011.4,
2023-12-12 00:00:00,26.3,24.1,29,0,,17,7.5,,1011.7,
2023-12-13 00:00:00,25,23.2,28.2,0.8,,31,7.6,,1012.7,
2023-12-14 00:00:00,28.4,26.3,31.1,0.7,,26,8.6,,1013.5,
2023-12-15 00:00:00,28.4,26.4,30.7,2.7,,33,7.2,,1012.6,
2023-12-16 00:00:00,28.1,26.4,30,0,,344,6,,1012.4,
2023-12-17 00:00:00,26.5,21.5,29.5,0,,16,8.6,,1013.1,
2023-12-18 00:00:00,26.6,22.5,29.5,0.4,,16,8.6,,1012.6,
2023-12-19 00:00:00,28.2,26.2,30.5,0.9,,23,7.1,,1012.2,
2023-12-20 00:00:00,26.5,26.4,28.9,1.5,,0,5.9,,1011.9,
